Newman et al. (2015, HESS) daily data for MICHIGAN RIVER NEAR CAMERON PASS, CO.
Source: PREC and TEMP [(TEMP_MIN+TEMP_MAX)/2]: DAYMET - PET: Priestly-Taylor
1.0000000    ! dt in "days" (all data in mm/day)
YYYY   MM   DD   HH      PREC      TEMP       PET     Q_OBS
1982   03   19   24      0.00     -8.46      3.13      0.13
1982   03   20   24      0.00    -14.29      1.20      0.14
1982   03   21   24      0.00    -16.77      2.31      0.15
1982   03   22   24      0.00    -12.65      2.82      0.15
1982   03   23   24      0.00     -9.91      3.08      0.15
1982   03   24   24      0.00    -10.33      2.10      0.15
1982   03   25   24      0.00     -9.49      3.34      0.15
1982   03   26   24      0.00     -3.81      3.95      0.13
1982   03   27   24      0.00     -4.29      3.43      0.13
1982   03   28   24      0.00     -1.17      4.28      0.15
1982   03   29   24      0.00     -4.54      3.94      0.15
1982   03   30   24     10.75    -14.63      1.61      0.15
1982   03   31   24      0.00     -9.88      3.60      0.15
1982   04   01   24      0.00     -1.51      4.36      0.13
1982   04   02   24      0.00     -6.71      4.06      0.13
1982   04   03   24      0.00     -7.65      3.93      0.13
1982   04   04   24      0.00     -4.44      2.82      0.13
1982   04   05   24     11.55    -12.12      2.49      0.13
1982   04   06   24      7.24     -7.76      1.89      0.13
1982   04   07   24      6.41     -5.97      1.30      0.15
1982   04   08   24      5.75    -15.48      2.09      0.15
1982   04   09   24      0.00    -13.66      2.97      0.15
1982   04   10   24      6.00     -8.12      2.81      0.15
1982   04   11   24     10.75     -0.72      4.02      0.13
1982   04   12   24     13.48     -2.01      3.79      0.13
1982   04   13   24      0.00     -1.44      4.38      0.13
1982   04   14   24      0.00     -1.44      5.02      0.13
1982   04   15   24      0.00     -3.24      4.85      0.13
1982   04   16   24      0.00     -5.02      4.54      0.15
1982   04   17   24      0.00     -7.67      4.68      0.15
1982   04   18   24      0.00     -4.25      4.71      0.13
1982   04   19   24      0.00    -11.82      3.33      0.13
1982   04   20   24      0.00    -13.45      3.27      0.13
1982   04   21   24      0.00    -15.28      3.66      0.13
1982   04   22   24      0.00     -8.27      4.72      0.12
1982   04   23   24      0.00     -3.62      5.28      0.12
1982   04   24   24      0.00     -2.10      5.20      0.12
1982   04   25   24      0.00     -2.63      5.01      0.11
1982   04   26   24      7.66     -2.73      3.08      0.11
1982   04   27   24      9.55     -3.39      3.85      0.11
1982   04   28   24      0.00     -2.62      5.71      0.11
1982   04   29   24      0.00     -0.44      5.37      0.11
1982   04   30   24      0.00     -1.38      6.13      0.12
1982   05   01   24      0.00      1.25      6.61      0.15
1982   05   02   24      0.00      2.14      6.69      0.33
1982   05   03   24      7.09      2.60      5.05      0.61
1982   05   04   24      7.48      2.89      3.43      0.73
1982   05   05   24      0.00     -5.02      4.39      0.55
1982   05   06   24      0.00     -8.73      4.45      0.44
1982   05   07   24      4.49     -3.21      3.39      0.38
1982   05   08   24      0.00     -1.02      5.47      0.35
1982   05   09   24      0.00      0.63      6.20      0.33
1982   05   10   24      0.00     -0.44      5.86      0.36
1982   05   11   24     17.33     -1.00      3.88      0.35
1982   05   12   24     33.18     -1.78      3.11      0.35
1982   05   13   24     34.25     -2.77      2.46      0.35
1982   05   14   24     14.00     -4.40      2.38      0.35
1982   05   15   24      0.00     -2.26      3.46      0.35
1982   05   16   24      8.57     -2.61      3.54      0.35
1982   05   17   24      5.78     -0.22      5.16      0.36
1982   05   18   24      0.00      1.40      7.37      0.42
1982   05   19   24      5.55      0.61      5.46      0.54
1982   05   20   24      5.04     -0.58      3.33      0.57
1982   05   21   24      0.00     -0.68      7.08      0.55
1982   05   22   24      0.00      2.04      7.67      0.85
1982   05   23   24      0.00      3.20      7.92      1.03
1982   05   24   24      7.00      0.55      4.88      0.97
1982   05   25   24     12.57     -2.67      4.29      0.79
1982   05   26   24      6.25      2.32      6.25      0.79
1982   05   27   24      0.00      4.59      8.40      1.09
1982   05   28   24      0.00      3.90      8.05      1.64
1982   05   29   24      0.00      2.39      7.72      1.88
1982   05   30   24      3.52      1.59      5.97      1.70
1982   05   31   24      0.00      2.72      7.90      1.58
1982   06   01   24      0.00      2.85      7.76      1.94
1982   06   02   24      0.00      1.51      7.75      1.94
1982   06   03   24      8.55      2.52      5.26      1.64
1982   06   04   24      0.00      2.96      8.14      1.76
1982   06   05   24      0.00      2.69      8.06      2.73
1982   06   06   24      0.00      2.78      7.80      3.04
1982   06   07   24      0.00      1.31      7.79      3.40
1982   06   08   24      0.00      2.03      7.80      3.89
1982   06   09   24      0.00     -0.26      7.08      4.31
1982   06   10   24      0.00      4.14      7.95      5.10
1982   06   11   24      0.00      4.50      7.34      5.59
1982   06   12   24      0.00      4.29      8.32      6.68
1982   06   13   24      0.00      6.04      8.44      6.68
1982   06   14   24      0.00      3.93      7.73      7.29
1982   06   15   24      5.00      2.75      5.37      7.89
1982   06   16   24      5.30      3.01      6.13      8.50
1982   06   17   24      8.00      5.33      5.73     11.53
1982   06   18   24      5.00      3.59      3.62     12.75
1982   06   19   24      0.00      3.21      8.17     12.14
1982   06   20   24      0.00      4.02      8.33     11.53
1982   06   21   24      0.00      4.17      7.99     11.53
1982   06   22   24      6.33      5.63      5.84     11.53
1982   06   23   24      0.00      5.27      7.75     13.36
1982   06   24   24      6.30      5.53      5.63     14.57
1982   06   25   24      0.00      6.31      8.25     14.57
1982   06   26   24      0.00      5.49      8.11     13.96
1982   06   27   24      0.00      6.42      8.60     14.57
1982   06   28   24      0.00     10.01      9.59     15.18
1982   06   29   24      0.00     11.17      9.57     15.78
1982   06   30   24      0.00     10.17      9.10     15.78
1982   07   01   24      0.00     10.76      7.64     16.39
1982   07   02   24      0.00      6.68      8.90     15.78
1982   07   03   24      0.00      7.30      8.92     15.18
1982   07   04   24      0.00     10.36      9.30     14.57
1982   07   05   24      0.00      8.06      8.69     13.36
1982   07   06   24      0.00      6.00      7.14     11.53
1982   07   07   24      0.00      5.45      8.12     10.32
1982   07   08   24      0.00      7.01      8.25      9.71
1982   07   09   24      4.00      6.18      5.51     10.93
1982   07   10   24      0.00      5.43      7.84     10.32
1982   07   11   24      0.00      6.17      8.01     10.32
1982   07   12   24      0.00      8.17      8.86     10.32
1982   07   13   24      0.00      9.67      8.83     10.32
1982   07   14   24      0.00     10.46      9.04     10.32
1982   07   15   24      0.00     10.90      9.36      9.11
1982   07   16   24      0.00      9.70      8.65      8.50
1982   07   17   24      0.00      9.63      8.57      8.50
1982   07   18   24      0.00      9.03      8.57      7.89
1982   07   19   24      0.00      9.64      8.49      7.29
1982   07   20   24      0.00      9.30      8.44      6.68
1982   07   21   24      0.00     10.17      8.71      6.68
1982   07   22   24      0.00     12.44      9.26      6.68
1982   07   23   24      3.00     12.34      7.13      6.68
1982   07   24   24      0.00     11.59      8.83      6.07
1982   07   25   24      0.00     10.86      8.21      5.77
1982   07   26   24     13.28     10.63      6.29      5.40
1982   07   27   24     11.15      9.04      4.05      4.92
1982   07   28   24     17.24      9.55      4.90      4.92
1982   07   29   24     16.49      9.00      4.06      4.61
1982   07   30   24      0.00      7.74      6.81      4.07
1982   07   31   24      0.00      9.61      8.26      3.89
1982   08   01   24      0.00     11.97      8.28      3.70
1982   08   02   24      0.00     11.82      7.96      3.82
1982   08   03   24      0.00     11.32      7.04      4.07
1982   08   04   24      5.30      8.85      5.26      3.58
1982   08   05   24      0.00     10.05      8.13      3.10
1982   08   06   24      0.00      9.73      7.92      2.91
1982   08   07   24      0.00     10.18      7.70      2.85
1982   08   08   24      6.92      8.93      5.90      2.73
1982   08   09   24      3.92     11.39      5.48      3.16
1982   08   10   24      5.00      7.25      5.77      2.67
1982   08   11   24      0.00      8.24      7.49      2.37
1982   08   12   24      0.00     10.70      5.73      2.12
1982   08   13   24     10.75      8.42      5.25      2.25
1982   08   14   24      0.00     10.10      6.34      2.55
1982   08   15   24      0.00      9.87      7.21      2.25
1982   08   16   24      3.00      9.10      5.63      1.94
1982   08   17   24      0.00      8.98      6.89      1.88
1982   08   18   24      0.00     10.33      6.91      1.76
1982   08   19   24      0.00      8.74      6.30      1.64
1982   08   20   24      0.00     10.02      6.53      1.64
1982   08   21   24      0.00     11.24      7.16      1.58
1982   08   22   24      0.00     10.27      6.85      1.46
1982   08   23   24      0.00     11.88      7.01      1.34
1982   08   24   24      0.00      9.91      6.53      1.27
1982   08   25   24      0.00      9.32      6.82      1.21
1982   08   26   24      6.00      9.81      4.75      1.09
1982   08   27   24      0.00      7.72      5.99      1.09
1982   08   28   24      7.60      9.91      4.74      1.15
1982   08   29   24      0.00      8.63      5.46      1.09
1982   08   30   24      0.00      7.20      5.70      1.03
1982   08   31   24      0.00      6.86      5.63      0.97
1982   09   01   24      0.00      7.88      5.78      0.85
1982   09   02   24      0.00      6.36      5.93      0.79
1982   09   03   24      0.00      8.51      6.12      0.79
1982   09   04   24      7.86      9.40      4.88      0.73
1982   09   05   24      9.49      8.71      3.21      0.91
1982   09   06   24      6.95      6.67      4.08      0.97
1982   09   07   24      5.49      5.88      4.16      0.91
1982   09   08   24     11.79      4.20      2.86      1.27
1982   09   09   24      0.00      7.13      4.64      1.21
1982   09   10   24      0.00      6.80      5.15      1.09
1982   09   11   24     18.99      6.12      3.38      1.09
1982   09   12   24      0.00      2.10      3.29      1.21
1982   09   13   24     20.99      0.89      2.54      1.27
1982   09   14   24     10.91      0.00      2.37      1.34
1982   09   15   24      0.00      3.33      3.96      1.58
1982   09   16   24      0.00      6.38      5.04      1.70
1982   09   17   24      0.00      7.43      4.50      1.76
1982   09   18   24      0.00      3.89      4.47      1.64
1982   09   19   24      6.25      1.87      3.15      1.64
1982   09   20   24      0.00      2.38      3.13      1.64
1982   09   21   24      0.00      5.10      4.36      1.52
1982   09   22   24      6.00      6.00      3.50      1.46
1982   09   23   24      0.00      7.68      4.13      1.82
1982   09   24   24      0.00      5.30      4.30      1.70
1982   09   25   24      0.00      5.57      4.06      1.94
1982   09   26   24      5.12      7.25      2.51      2.43
1982   09   27   24      8.55      4.71      3.02      2.19
1982   09   28   24      7.20      1.90      2.81      2.19
1982   09   29   24      0.00      0.10      2.79      2.12
1982   09   30   24      0.00     -0.73      2.77      2.06
1982   10   01   24      0.00      2.86      3.51      2.12
1982   10   02   24      0.00      2.62      2.85      2.06
1982   10   03   24      0.00      1.55      3.38      1.94
1982   10   04   24      0.00      3.58      3.49      1.82
1982   10   05   24      0.00      2.36      3.22      1.70
1982   10   06   24      0.00     -0.41      2.78      1.64
1982   10   07   24      0.00      1.17      3.05      1.52
1982   10   08   24     16.15      1.28      2.41      1.40
1982   10   09   24     22.22    -10.80      0.87      1.21
1982   10   10   24      0.00    -11.25      1.46      1.58
1982   10   11   24      0.00    -10.97      1.74      1.58
1982   10   12   24      6.16     -7.47      1.52      1.40
1982   10   13   24      0.00     -6.93      1.84      1.34
1982   10   14   24      0.00     -4.96      2.13      1.15
1982   10   15   24      0.00     -0.11      2.37      1.15
1982   10   16   24      0.00      1.02      2.19      1.15
1982   10   17   24      0.00      1.06      2.16      1.09
1982   10   18   24      0.00      1.65      2.02      1.09
1982   10   19   24      0.00     -4.45      1.99      1.03
